trial,t_ms,flywire_id,v_mv
0,126.9,10001,-47.509
0,126.9,10010,-51.164
0,127.0,10001,-47.506
0,127.0,10010,-51.164
0,127.1,10001,-47.504
0,127.1,10010,-51.165
0,127.2,10001,-47.503
0,127.2,10010,-51.165
0,127.3,10001,-47.501
0,127.3,10010,-51.166
0,127.4,10001,-47.501
0,127.4,10010,-51.167
0,127.5,10001,-47.501
0,127.5,10010,-51.168
0,127.6,10001,-47.501
0,127.6,10010,-51.169
0,127.7,10001,-47.501
0,127.7,10010,-51.170
0,127.8,10001,-47.502
0,127.8,10010,-51.171
0,127.9,10001,-47.504
0,127.9,10010,-51.172
0,128.0,10001,-47.506
0,128.0,10010,-51.173
0,128.1,10001,-47.508
0,128.1,10010,-51.175
0,128.2,10001,-47.511
0,128.2,10010,-51.176
0,128.3,10001,-47.514
0,128.3,10010,-51.177
0,128.4,10001,-47.517
0,128.4,10010,-51.177
0,128.5,10001,-47.521
0,128.5,10010,-51.177
0,128.6,10001,-47.525
0,128.6,10010,-51.176
0,128.7,10001,-47.530
0,128.7,10010,-51.176
0,128.8,10001,-47.535
0,128.8,10010,-51.176
0,128.9,10001,-47.540
0,128.9,10010,-51.176
0,129.0,10001,-47.545
0,129.0,10010,-51.176
0,129.1,10001,-47.551
0,129.1,10010,-51.177
0,129.2,10001,-47.557
0,129.2,10010,-51.177
0,129.3,10001,-47.563
0,129.3,10010,-51.177
0,129.4,10001,-47.570
0,129.4,10010,-51.178
0,129.5,10001,-47.577
0,129.5,10010,-51.178
0,129.6,10001,-47.584
0,129.6,10010,-51.179
0,129.7,10001,-47.591
0,129.7,10010,-51.179
0,129.8,10001,-47.599
0,129.8,10010,-51.180
0,129.9,10001,-47.607
0,129.9,10010,-51.181
0,130.0,10001,-47.615
0,130.0,10010,-51.182
0,130.1,10001,-47.624
0,130.1,10010,-51.183
0,130.2,10001,-47.632
0,130.2,10010,-51.183
0,130.3,10001,-47.641
0,130.3,10010,-51.184
0,130.4,10001,-47.650
0,130.4,10010,-51.186
0,130.5,10001,-47.659
0,130.5,10010,-51.187
0,130.6,10001,-47.669
0,130.6,10010,-51.188
0,130.7,10001,-47.678
0,130.7,10010,-51.189
0,130.8,10001,-47.688
0,130.8,10010,-51.190
0,130.9,10001,-47.698
0,130.9,10010,-51.192
0,131.0,10001,-47.709
0,131.0,10010,-51.193
0,131.1,10001,-47.719
0,131.1,10010,-51.194
0,131.2,10001,-47.729
0,131.2,10010,-51.196
0,131.3,10001,-47.740
0,131.3,10010,-51.197
0,131.4,10001,-47.738
0,131.4,10010,-51.199
0,131.5,10001,-47.736
0,131.5,10010,-51.200
0,131.6,10001,-47.734
0,131.6,10010,-51.202
0,131.7,10001,-47.718
0,131.7,10010,-51.204
0,131.8,10001,-47.703
0,131.8,10010,-51.205
0,131.9,10001,-47.689
0,131.9,10010,-51.203
0,132.0,10001,-47.675
0,132.0,10010,-51.200
0,132.1,10001,-47.662
0,132.1,10010,-51.198
0,132.2,10001,-47.650
0,132.2,10010,-51.196
0,132.3,10001,-47.639
0,132.3,10010,-51.193
0,132.4,10001,-47.625
